Cutoff,Array Size,Serial Time
3.111111,509090.909091,0.072759
3.111111,518181.818182,0.074500
3.111111,527272.727273,0.076241
3.111111,536363.636364,0.077982
3.111111,545454.545455,0.079722
3.111111,554545.454545,0.081463
3.111111,563636.363636,0.083204
3.111111,572727.272727,0.084944
3.111111,581818.181818,0.086685
3.111111,590909.090909,0.088426
3.111111,600000.000000,0.090167
3.111111,609090.909091,0.090929
3.111111,618181.818182,0.091692
3.111111,627272.727273,0.092455
3.111111,636363.636364,0.093217
3.111111,645454.545455,0.093980
3.111111,654545.454545,0.094742
3.111111,663636.363636,0.095505
3.111111,672727.272727,0.096268
3.111111,681818.181818,0.097030
3.111111,690909.090909,0.097793
3.111111,700000.000000,0.098556
3.111111,709090.909091,0.099370
3.111111,718181.818182,0.100185
3.111111,727272.727273,0.101000
3.111111,736363.636364,0.101815
3.111111,745454.545455,0.102629
3.111111,754545.454545,0.103444
3.111111,763636.363636,0.104259
3.111111,772727.272727,0.105074
3.111111,781818.181818,0.105889
3.111111,790909.090909,0.106703
3.111111,800000.000000,0.107518
3.111111,809090.909091,0.108954
3.111111,818181.818182,0.110390
3.111111,827272.727273,0.111826
3.111111,836363.636364,0.113263
3.111111,845454.545455,0.114699
3.111111,854545.454545,0.116135
3.111111,863636.363636,0.117571
3.111111,872727.272727,0.119007
3.111111,881818.181818,0.120443
3.111111,890909.090909,0.121879
3.111111,900000.000000,0.123315
3.111111,909090.909091,0.126921
3.111111,918181.818182,0.130527
3.111111,927272.727273,0.134133
3.111111,936363.636364,0.137739
3.111111,945454.545455,0.141345
3.111111,954545.454545,0.144951
3.111111,963636.363636,0.148557
3.111111,972727.272727,0.152163
3.111111,981818.181818,0.155769
3.111111,990909.090909,0.159375
3.111111,1000000.000000,0.162981
3.222222,100000.000000,0.000000
3.222222,109090.909091,0.012168
3.222222,118181.818182,0.013466
3.222222,127272.727273,0.014764
3.222222,136363.636364,0.016062
3.222222,145454.545455,0.017360
3.222222,154545.454545,0.018658
3.222222,163636.363636,0.019956
3.222222,172727.272727,0.021254
3.222222,181818.181818,0.022552
3.222222,190909.090909,0.023850
3.222222,200000.000000,0.025148
3.222222,209090.909091,0.026453
3.222222,218181.818182,0.027758
3.222222,227272.727273,0.029062
3.222222,236363.636364,0.030367
3.222222,245454.545455,0.031672
3.222222,254545.454545,0.032976
3.222222,263636.363636,0.034281
3.222222,272727.272727,0.035586
3.222222,281818.181818,0.036891
3.222222,290909.090909,0.038195
3.222222,300000.000000,0.039500
3.222222,309090.909091,0.040630
3.222222,318181.818182,0.041759
3.222222,327272.727273,0.042889
3.222222,336363.636364,0.044019
3.222222,345454.545455,0.045148
3.222222,354545.454545,0.046278
3.222222,363636.363636,0.047407
3.222222,372727.272727,0.048537
3.222222,381818.181818,0.049667
3.222222,390909.090909,0.050796
3.222222,400000.000000,0.051926
3.222222,409090.909091,0.053648
3.222222,418181.818182,0.055370
3.222222,427272.727273,0.057093
3.222222,436363.636364,0.058815
3.222222,445454.545455,0.060537
3.222222,454545.454545,0.062259
3.222222,463636.363636,0.063981
3.222222,472727.272727,0.065704
3.222222,481818.181818,0.067426
3.222222,490909.090909,0.069148
3.222222,500000.000000,0.070870
3.222222,509090.909091,0.072625
3.222222,518181.818182,0.074379
3.222222,527272.727273,0.076133
3.222222,536363.636364,0.077887
3.222222,545454.545455,0.079641
3.222222,554545.454545,0.081396
3.222222,563636.363636,0.083150
3.222222,572727.272727,0.084904
3.222222,581818.181818,0.086658
3.222222,590909.090909,0.088412
3.222222,600000.000000,0.090167
3.222222,609090.909091,0.091071
3.222222,618181.818182,0.091975
3.222222,627272.727273,0.092879
3.222222,636363.636364,0.093783
3.222222,645454.545455,0.094687
3.222222,654545.454545,0.095591
3.222222,663636.363636,0.096495
3.222222,672727.272727,0.097399
3.222222,681818.181818,0.098303
3.222222,690909.090909,0.099207
3.222222,700000.000000,0.100111
3.222222,709090.909091,0.100801
3.222222,718181.818182,0.101492
3.222222,727272.727273,0.102182
3.222222,736363.636364,0.102872
3.222222,745454.545455,0.103562
3.222222,754545.454545,0.104252
3.222222,763636.363636,0.104943
3.222222,772727.272727,0.105633
3.222222,781818.181818,0.106323
3.222222,790909.090909,0.107013
3.222222,800000.000000,0.107703
3.222222,809090.909091,0.109000
3.222222,818181.818182,0.110296
3.222222,827272.727273,0.111592
3.222222,836363.636364,0.112889
3.222222,845454.545455,0.114185
3.222222,854545.454545,0.115482
3.222222,863636.363636,0.116778
3.222222,872727.272727,0.118074
3.222222,881818.181818,0.119371
3.222222,890909.090909,0.120667
3.222222,900000.000000,0.121963
3.222222,909090.909091,0.125387
3.222222,918181.818182,0.128812
3.222222,927272.727273,0.132236
3.222222,936363.636364,0.135660
3.222222,945454.545455,0.139084
3.222222,954545.454545,0.142508
3.222222,963636.363636,0.145933
3.222222,972727.272727,0.149357
3.222222,981818.181818,0.152781
3.222222,990909.090909,0.156205
3.222222,1000000.000000,0.159629
3.333333,100000.000000,0.000000
3.333333,109090.909091,0.012025
3.333333,118181.818182,0.013328
3.333333,127272.727273,0.014631
3.333333,136363.636364,0.015934
3.333333,145454.545455,0.017237
3.333333,154545.454545,0.018540
3.333333,163636.363636,0.019843
3.333333,172727.272727,0.021146
3.333333,181818.181818,0.022449
3.333333,190909.090909,0.023753
3.333333,200000.000000,0.025056
3.333333,209090.909091,0.026414
3.333333,218181.818182,0.027773
3.333333,227272.727273,0.029131
3.333333,236363.636364,0.030490
3.333333,245454.545455,0.031848
3.333333,254545.454545,0.033207
3.333333,263636.363636,0.034566
3.333333,272727.272727,0.035924
3.333333,281818.181818,0.037283
3.333333,290909.090909,0.038641
3.333333,300000.000000,0.040000
3.333333,309090.909091,0.041126
3.333333,318181.818182,0.042253
3.333333,327272.727273,0.043379
3.333333,336363.636364,0.044505
3.333333,345454.545455,0.045631
3.333333,354545.454545,0.046758
3.333333,363636.363636,0.047884
3.333333,372727.272727,0.049010
3.333333,381818.181818,0.050136
3.333333,390909.090909,0.051263
3.333333,400000.000000,0.052389
3.333333,409090.909091,0.054056
3.333333,418181.818182,0.055722
3.333333,427272.727273,0.057389
3.333333,436363.636364,0.059056
3.333333,445454.545455,0.060722
3.333333,454545.454545,0.062389
3.333333,463636.363636,0.064056
3.333333,472727.272727,0.065722
3.333333,481818.181818,0.067389
3.333333,490909.090909,0.069056
3.333333,500000.000000,0.070722
3.333333,509090.909091,0.072490
3.333333,518181.818182,0.074258
3.333333,527272.727273,0.076025
3.333333,536363.636364,0.077793
3.333333,545454.545455,0.079561
3.333333,554545.454545,0.081328
3.333333,563636.363636,0.083096
3.333333,572727.272727,0.084864
3.333333,581818.181818,0.086631
3.333333,590909.090909,0.088399
3.333333,600000.000000,0.090167
3.333333,609090.909091,0.091212
3.333333,618181.818182,0.092258
3.333333,627272.727273,0.093303
3.333333,636363.636364,0.094349
3.333333,645454.545455,0.095394
3.333333,654545.454545,0.096439
3.333333,663636.363636,0.097485
3.333333,672727.272727,0.098530
3.333333,681818.181818,0.099576
3.333333,690909.090909,0.100621
3.333333,700000.000000,0.101667
3.333333,709090.909091,0.102232
3.333333,718181.818182,0.102798
3.333333,727272.727273,0.103364
3.333333,736363.636364,0.103929
3.333333,745454.545455,0.104495
3.333333,754545.454545,0.105060
3.333333,763636.363636,0.105626
3.333333,772727.272727,0.106192
3.333333,781818.181818,0.106757
3.333333,790909.090909,0.107323
3.333333,800000.000000,0.107889
3.333333,809090.909091,0.109045
3.333333,818181.818182,0.110202
3.333333,827272.727273,0.111358
3.333333,836363.636364,0.112515
3.333333,845454.545455,0.113672
3.333333,854545.454545,0.114828
3.333333,863636.363636,0.115985
3.333333,872727.272727,0.117142
3.333333,881818.181818,0.118298
3.333333,890909.090909,0.119455
3.333333,900000.000000,0.120611
3.333333,909090.909091,0.123854
3.333333,918181.818182,0.127096
3.333333,927272.727273,0.130339
3.333333,936363.636364,0.133581
3.333333,945454.545455,0.136823
3.333333,954545.454545,0.140066
3.333333,963636.363636,0.143308
3.333333,972727.272727,0.146550
3.333333,981818.181818,0.149793
3.333333,990909.090909,0.153035
3.333333,1000000.000000,0.156278
3.444444,100000.000000,0.000000
3.444444,109090.909091,0.011882
3.444444,118181.818182,0.013190
3.444444,127272.727273,0.014498
3.444444,136363.636364,0.015806
3.444444,145454.545455,0.017114
3.444444,154545.454545,0.018423
3.444444,163636.363636,0.019731
3.444444,172727.272727,0.021039
3.444444,181818.181818,0.022347
3.444444,190909.090909,0.023655
3.444444,200000.000000,0.024963
3.444444,209090.909091,0.026375
3.444444,218181.818182,0.027788
3.444444,227272.727273,0.029200
3.444444,236363.636364,0.030613
3.444444,245454.545455,0.032025
3.444444,254545.454545,0.033438
3.444444,263636.363636,0.034850
3.444444,272727.272727,0.036263
3.444444,281818.181818,0.037675
3.444444,290909.090909,0.039088
3.444444,300000.000000,0.040500
3.444444,309090.909091,0.041623
3.444444,318181.818182,0.042746
3.444444,327272.727273,0.043869
3.444444,336363.636364,0.044992
3.444444,345454.545455,0.046114
3.444444,354545.454545,0.047237
3.444444,363636.363636,0.048360
3.444444,372727.272727,0.049483
3.444444,381818.181818,0.050606
3.444444,390909.090909,0.051729
3.444444,400000.000000,0.052852
3.444444,409090.909091,0.054463
3.444444,418181.818182,0.056074
3.444444,427272.727273,0.057685
3.444444,436363.636364,0.059296
3.444444,445454.545455,0.060907
3.444444,454545.454545,0.062519
3.444444,463636.363636,0.064130
3.444444,472727.272727,0.065741
3.444444,481818.181818,0.067352
3.444444,490909.090909,0.068963
3.444444,500000.000000,0.070574
3.444444,509090.909091,0.072355
3.444444,518181.818182,0.074136
3.444444,527272.727273,0.075918
3.444444,536363.636364,0.077699
3.444444,545454.545455,0.079480
3.444444,554545.454545,0.081261
3.444444,563636.363636,0.083042
3.444444,572727.272727,0.084823
3.444444,581818.181818,0.086604
3.444444,590909.090909,0.088386
3.444444,600000.000000,0.090167
3.444444,609090.909091,0.091354
3.444444,618181.818182,0.092540
3.444444,627272.727273,0.093727
3.444444,636363.636364,0.094914
3.444444,645454.545455,0.096101
3.444444,654545.454545,0.097288
3.444444,663636.363636,0.098475
3.444444,672727.272727,0.099662
3.444444,681818.181818,0.100848
3.444444,690909.090909,0.102035
3.444444,700000.000000,0.103222
3.444444,709090.909091,0.103663
3.444444,718181.818182,0.104104
3.444444,727272.727273,0.104545
3.444444,736363.636364,0.104986
3.444444,745454.545455,0.105428
3.444444,754545.454545,0.105869
3.444444,763636.363636,0.106310
3.444444,772727.272727,0.106751
3.444444,781818.181818,0.107192
3.444444,790909.090909,0.107633
3.444444,800000.000000,0.108074
3.444444,809090.909091,0.109091
3.444444,818181.818182,0.110108
3.444444,827272.727273,0.111124
3.444444,836363.636364,0.112141
3.444444,845454.545455,0.113158
3.444444,854545.454545,0.114175
3.444444,863636.363636,0.115192
3.444444,872727.272727,0.116209
3.444444,881818.181818,0.117226
3.444444,890909.090909,0.118243
3.444444,900000.000000,0.119259
3.444444,909090.909091,0.122320
3.444444,918181.818182,0.125381
3.444444,927272.727273,0.128441
3.444444,936363.636364,0.131502
3.444444,945454.545455,0.134562
3.444444,954545.454545,0.137623
3.444444,963636.363636,0.140684
3.444444,972727.272727,0.143744
3.444444,981818.181818,0.146805
3.444444,990909.090909,0.149865
3.444444,1000000.000000,0.152926
3.555556,100000.000000,0.000000
3.555556,109090.909091,0.011739
3.555556,118181.818182,0.013052
3.555556,127272.727273,0.014365
3.555556,136363.636364,0.015678
3.555556,145454.545455,0.016992
3.555556,154545.454545,0.018305
3.555556,163636.363636,0.019618
3.555556,172727.272727,0.020931
3.555556,181818.181818,0.022244
3.555556,190909.090909,0.023557
3.555556,200000.000000,0.024870
3.555556,209090.909091,0.026337
3.555556,218181.818182,0.027803
3.555556,227272.727273,0.029269
3.555556,236363.636364,0.030736
3.555556,245454.545455,0.032202
3.555556,254545.454545,0.033668
3.555556,263636.363636,0.035135
3.555556,272727.272727,0.036601
3.555556,281818.181818,0.038067
3.555556,290909.090909,0.039534
3.555556,300000.000000,0.041000
3.555556,309090.909091,0.042120
3.555556,318181.818182,0.043239
3.555556,327272.727273,0.044359
3.555556,336363.636364,0.045478
3.555556,345454.545455,0.046598
3.555556,354545.454545,0.047717
3.555556,363636.363636,0.048837
3.555556,372727.272727,0.049956
3.555556,381818.181818,0.051076
3.555556,390909.090909,0.052195
3.555556,400000.000000,0.053315
3.555556,409090.909091,0.054870
3.555556,418181.818182,0.056426
3.555556,427272.727273,0.057981
3.555556,436363.636364,0.059537
3.555556,445454.545455,0.061093
3.555556,454545.454545,0.062648
3.555556,463636.363636,0.064204
3.555556,472727.272727,0.065759
3.555556,481818.181818,0.067315
3.555556,490909.090909,0.068870
3.555556,500000.000000,0.070426
3.555556,509090.909091,0.072221
3.555556,518181.818182,0.074015
3.555556,527272.727273,0.075810
3.555556,536363.636364,0.077604
3.555556,545454.545455,0.079399
3.555556,554545.454545,0.081194
3.555556,563636.363636,0.082988
3.555556,572727.272727,0.084783
3.555556,581818.181818,0.086577
3.555556,590909.090909,0.088372
3.555556,600000.000000,0.090167
3.555556,609090.909091,0.091495
3.555556,618181.818182,0.092823
3.555556,627272.727273,0.094152
3.555556,636363.636364,0.095480
3.555556,645454.545455,0.096808
3.555556,654545.454545,0.098136
3.555556,663636.363636,0.099465
3.555556,672727.272727,0.100793
3.555556,681818.181818,0.102121
3.555556,690909.090909,0.103449
3.555556,700000.000000,0.104778
3.555556,709090.909091,0.105094
3.555556,718181.818182,0.105411
3.555556,727272.727273,0.105727
3.555556,736363.636364,0.106044
3.555556,745454.545455,0.106360
3.555556,754545.454545,0.106677
3.555556,763636.363636,0.106993
3.555556,772727.272727,0.107310
3.555556,781818.181818,0.107626
3.555556,790909.090909,0.107943
3.555556,800000.000000,0.108259
3.555556,809090.909091,0.109136
3.555556,818181.818182,0.110013
3.555556,827272.727273,0.110891
3.555556,836363.636364,0.111768
3.555556,845454.545455,0.112645
3.555556,854545.454545,0.113522
3.555556,863636.363636,0.114399
3.555556,872727.272727,0.115276
3.555556,881818.181818,0.116153
3.555556,890909.090909,0.117030
3.555556,900000.000000,0.117908
3.555556,909090.909091,0.120786
3.555556,918181.818182,0.123665
3.555556,927272.727273,0.126544
3.555556,936363.636364,0.129423
3.555556,945454.545455,0.132301
3.555556,954545.454545,0.135180
3.555556,963636.363636,0.138059
3.555556,972727.272727,0.140938
3.555556,981818.181818,0.143817
3.555556,990909.090909,0.146695
3.555556,1000000.000000,0.149574
3.666667,100000.000000,0.000000
3.666667,109090.909091,0.011596
3.666667,118181.818182,0.012914
3.666667,127272.727273,0.014232
3.666667,136363.636364,0.015551
3.666667,145454.545455,0.016869
3.666667,154545.454545,0.018187
3.666667,163636.363636,0.019505
3.666667,172727.272727,0.020823
3.666667,181818.181818,0.022141
3.666667,190909.090909,0.023460
3.666667,200000.000000,0.024778
3.666667,209090.909091,0.026298
3.666667,218181.818182,0.027818
3.666667,227272.727273,0.029338
3.666667,236363.636364,0.030859
3.666667,245454.545455,0.032379
3.666667,254545.454545,0.033899
3.666667,263636.363636,0.035419
3.666667,272727.272727,0.036939
3.666667,281818.181818,0.038460
3.666667,290909.090909,0.039980
3.666667,300000.000000,0.041500
3.666667,309090.909091,0.042616
3.666667,318181.818182,0.043732
3.666667,327272.727273,0.044848
3.666667,336363.636364,0.045965
3.666667,345454.545455,0.047081
3.666667,354545.454545,0.048197
3.666667,363636.363636,0.049313
3.666667,372727.272727,0.050429
3.666667,381818.181818,0.051545
3.666667,390909.090909,0.052662
3.666667,400000.000000,0.053778
3.666667,409090.909091,0.055278
3.666667,418181.818182,0.056778
3.666667,427272.727273,0.058278
3.666667,436363.636364,0.059778
3.666667,445454.545455,0.061278
3.666667,454545.454545,0.062778
3.666667,463636.363636,0.064278
3.666667,472727.272727,0.065778
3.666667,481818.181818,0.067278
3.666667,490909.090909,0.068778
3.666667,500000.000000,0.070278
3.666667,509090.909091,0.072086
3.666667,518181.818182,0.073894
3.666667,527272.727273,0.075702
3.666667,536363.636364,0.077510
3.666667,545454.545455,0.079318
3.666667,554545.454545,0.081126
3.666667,563636.363636,0.082934
3.666667,572727.272727,0.084742
3.666667,581818.181818,0.086551
3.666667,590909.090909,0.088359
3.666667,600000.000000,0.090167
3.666667,609090.909091,0.091636
3.666667,618181.818182,0.093106
3.666667,627272.727273,0.094576
3.666667,636363.636364,0.096045
3.666667,645454.545455,0.097515
3.666667,654545.454545,0.098985
3.666667,663636.363636,0.100455
3.666667,672727.272727,0.101924
3.666667,681818.181818,0.103394
3.666667,690909.090909,0.104864
3.666667,700000.000000,0.106333
3.666667,709090.909091,0.106525
3.666667,718181.818182,0.106717
3.666667,727272.727273,0.106909
3.666667,736363.636364,0.107101
3.666667,745454.545455,0.107293
3.666667,754545.454545,0.107485
3.666667,763636.363636,0.107677
3.666667,772727.272727,0.107869
3.666667,781818.181818,0.108061
3.666667,790909.090909,0.108252
3.666667,800000.000000,0.108444
3.666667,809090.909091,0.109182
3.666667,818181.818182,0.109919
3.666667,827272.727273,0.110657
3.666667,836363.636364,0.111394
3.666667,845454.545455,0.112131
3.666667,854545.454545,0.112869
3.666667,863636.363636,0.113606
3.666667,872727.272727,0.114343
3.666667,881818.181818,0.115081
3.666667,890909.090909,0.115818
3.666667,900000.000000,0.116556
3.666667,909090.909091,0.119253
3.666667,918181.818182,0.121950
3.666667,927272.727273,0.124647
3.666667,936363.636364,0.127344
3.666667,945454.545455,0.130041
3.666667,954545.454545,0.132737
3.666667,963636.363636,0.135434
3.666667,972727.272727,0.138131
3.666667,981818.181818,0.140828
3.666667,990909.090909,0.143525
3.666667,1000000.000000,0.146222
3.777778,100000.000000,0.000000
3.777778,109090.909091,0.011453
3.777778,118181.818182,0.012776
3.777778,127272.727273,0.014099
3.777778,136363.636364,0.015423
3.777778,145454.545455,0.016746
3.777778,154545.454545,0.018069
3.777778,163636.363636,0.019392
3.777778,172727.272727,0.020715
3.777778,181818.181818,0.022039
3.777778,190909.090909,0.023362
3.777778,200000.000000,0.024685
3.777778,209090.909091,0.026259
3.777778,218181.818182,0.027833
3.777778,227272.727273,0.029407
3.777778,236363.636364,0.030981
3.777778,245454.545455,0.032556
3.777778,254545.454545,0.034130
3.777778,263636.363636,0.035704
3.777778,272727.272727,0.037278
3.777778,281818.181818,0.038852
3.777778,290909.090909,0.040426
3.777778,300000.000000,0.042000
3.777778,309090.909091,0.043113
3.777778,318181.818182,0.044226
3.777778,327272.727273,0.045338
3.777778,336363.636364,0.046451
3.777778,345454.545455,0.047564
3.777778,354545.454545,0.048677
3.777778,363636.363636,0.049790
3.777778,372727.272727,0.050902
3.777778,381818.181818,0.052015
3.777778,390909.090909,0.053128
3.777778,400000.000000,0.054241
3.777778,409090.909091,0.055685
3.777778,418181.818182,0.057130
3.777778,427272.727273,0.058574
3.777778,436363.636364,0.060019
3.777778,445454.545455,0.061463
3.777778,454545.454545,0.062907
3.777778,463636.363636,0.064352
3.777778,472727.272727,0.065796
3.777778,481818.181818,0.067241
3.777778,490909.090909,0.068685
3.777778,500000.000000,0.070130
3.777778,509090.909091,0.071951
3.777778,518181.818182,0.073773
3.777778,527272.727273,0.075594
3.777778,536363.636364,0.077416
3.777778,545454.545455,0.079237
3.777778,554545.454545,0.081059
3.777778,563636.363636,0.082880
3.777778,572727.272727,0.084702
3.777778,581818.181818,0.086524
3.777778,590909.090909,0.088345
3.777778,600000.000000,0.090167
3.777778,609090.909091,0.091778
3.777778,618181.818182,0.093389
3.777778,627272.727273,0.095000
3.777778,636363.636364,0.096611
3.777778,645454.545455,0.098222
3.777778,654545.454545,0.099833
3.777778,663636.363636,0.101444
3.777778,672727.272727,0.103056
3.777778,681818.181818,0.104667
3.777778,690909.090909,0.106278
3.777778,700000.000000,0.107889
3.777778,709090.909091,0.107956
3.777778,718181.818182,0.108024
3.777778,727272.727273,0.108091
3.777778,736363.636364,0.108158
3.777778,745454.545455,0.108226
3.777778,754545.454545,0.108293
3.777778,763636.363636,0.108360
3.777778,772727.272727,0.108428
3.777778,781818.181818,0.108495
3.777778,790909.090909,0.108562
3.777778,800000.000000,0.108630
3.777778,809090.909091,0.109227
3.777778,818181.818182,0.109825
3.777778,827272.727273,0.110423
3.777778,836363.636364,0.111020
3.777778,845454.545455,0.111618
3.777778,854545.454545,0.112215
3.777778,863636.363636,0.112813
3.777778,872727.272727,0.113411
3.777778,881818.181818,0.114008
3.777778,890909.090909,0.114606
3.777778,900000.000000,0.115204
3.777778,909090.909091,0.117719
3.777778,918181.818182,0.120234
3.777778,927272.727273,0.122749
3.777778,936363.636364,0.125264
3.777778,945454.545455,0.127780
3.777778,954545.454545,0.130295
3.777778,963636.363636,0.132810
3.777778,972727.272727,0.135325
3.777778,981818.181818,0.137840
3.777778,990909.090909,0.140355
3.777778,1000000.000000,0.142871
3.888889,100000.000000,0.000000
3.888889,109090.909091,0.011310
3.888889,118181.818182,0.012638
3.888889,127272.727273,0.013966
3.888889,136363.636364,0.015295
3.888889,145454.545455,0.016623
3.888889,154545.454545,0.017951
3.888889,163636.363636,0.019279
3.888889,172727.272727,0.020608
3.888889,181818.181818,0.021936
3.888889,190909.090909,0.023264
3.888889,200000.000000,0.024593
3.888889,209090.909091,0.026221
3.888889,218181.818182,0.027848
3.888889,227272.727273,0.029476
3.888889,236363.636364,0.031104
3.888889,245454.545455,0.032732
3.888889,254545.454545,0.034360
3.888889,263636.363636,0.035988
3.888889,272727.272727,0.037616
3.888889,281818.181818,0.039244
3.888889,290909.090909,0.040872
3.888889,300000.000000,0.042500
3.888889,309090.909091,0.043609
3.888889,318181.818182,0.044719
3.888889,327272.727273,0.045828
3.888889,336363.636364,0.046938
3.888889,345454.545455,0.048047
3.888889,354545.454545,0.049157
3.888889,363636.363636,0.050266
3.888889,372727.272727,0.051375
3.888889,381818.181818,0.052485
3.888889,390909.090909,0.053594
3.888889,400000.000000,0.054704
3.888889,409090.909091,0.056093
3.888889,418181.818182,0.057482
3.888889,427272.727273,0.058870
3.888889,436363.636364,0.060259
3.888889,445454.545455,0.061648
3.888889,454545.454545,0.063037
3.888889,463636.363636,0.064426
3.888889,472727.272727,0.065815
3.888889,481818.181818,0.067204
3.888889,490909.090909,0.068593
3.888889,500000.000000,0.069981
3.888889,509090.909091,0.071816
3.888889,518181.818182,0.073651
3.888889,527272.727273,0.075487
3.888889,536363.636364,0.077322
3.888889,545454.545455,0.079157
3.888889,554545.454545,0.080992
3.888889,563636.363636,0.082827
3.888889,572727.272727,0.084662
3.888889,581818.181818,0.086497
3.888889,590909.090909,0.088332
3.888889,600000.000000,0.090167
3.888889,609090.909091,0.091919
3.888889,618181.818182,0.093672
3.888889,627272.727273,0.095424
3.888889,636363.636364,0.097177
3.888889,645454.545455,0.098929
3.888889,654545.454545,0.100682
3.888889,663636.363636,0.102434
3.888889,672727.272727,0.104187
3.888889,681818.181818,0.105939
3.888889,690909.090909,0.107692
3.888889,700000.000000,0.109444
3.888889,709090.909091,0.109387
3.888889,718181.818182,0.109330
3.888889,727272.727273,0.109273
3.888889,736363.636364,0.109215
3.888889,745454.545455,0.109158
3.888889,754545.454545,0.109101
3.888889,763636.363636,0.109044
3.888889,772727.272727,0.108987
3.888889,781818.181818,0.108929
3.888889,790909.090909,0.108872
3.888889,800000.000000,0.108815
3.888889,809090.909091,0.109273
3.888889,818181.818182,0.109731
3.888889,827272.727273,0.110189
3.888889,836363.636364,0.110646
3.888889,845454.545455,0.111104
3.888889,854545.454545,0.111562
3.888889,863636.363636,0.112020
3.888889,872727.272727,0.112478
3.888889,881818.181818,0.112936
3.888889,890909.090909,0.113394
3.888889,900000.000000,0.113852
3.888889,909090.909091,0.116185
3.888889,918181.818182,0.118519
3.888889,927272.727273,0.120852
3.888889,936363.636364,0.123185
3.888889,945454.545455,0.125519
3.888889,954545.454545,0.127852
3.888889,963636.363636,0.130185
3.888889,972727.272727,0.132519
3.888889,981818.181818,0.134852
3.888889,990909.090909,0.137185
3.888889,1000000.000000,0.139519
4.000000,100000.000000,0.000000
4.000000,109090.909091,0.011167
4.000000,118181.818182,0.012500
4.000000,127272.727273,0.013833
4.000000,136363.636364,0.015167
4.000000,145454.545455,0.016500
4.000000,154545.454545,0.017833
4.000000,163636.363636,0.019167
4.000000,172727.272727,0.020500
4.000000,181818.181818,0.021833
4.000000,190909.090909,0.023167
4.000000,200000.000000,0.024500
4.000000,209090.909091,0.026182
4.000000,218181.818182,0.027864
4.000000,227272.727273,0.029545
4.000000,236363.636364,0.031227
4.000000,245454.545455,0.032909
4.000000,254545.454545,0.034591
4.000000,263636.363636,0.036273
4.000000,272727.272727,0.037955
4.000000,281818.181818,0.039636
4.000000,290909.090909,0.041318
4.000000,300000.000000,0.043000
4.000000,309090.909091,0.044106
4.000000,318181.818182,0.045212
4.000000,327272.727273,0.046318
4.000000,336363.636364,0.047424
4.000000,345454.545455,0.048530
4.000000,354545.454545,0.049636
4.000000,363636.363636,0.050742
4.000000,372727.272727,0.051849
4.000000,381818.181818,0.052955
4.000000,390909.090909,0.054061
4.000000,400000.000000,0.055167
4.000000,409090.909091,0.056500
4.000000,418181.818182,0.057833
4.000000,427272.727273,0.059167
4.000000,436363.636364,0.060500
4.000000,445454.545455,0.061833
4.000000,454545.454545,0.063167
4.000000,463636.363636,0.064500
4.000000,472727.272727,0.065833
4.000000,481818.181818,0.067167
4.000000,490909.090909,0.068500
4.000000,500000.000000,0.069833
4.000000,509090.909091,0.071682
4.000000,518181.818182,0.073530
4.000000,527272.727273,0.075379
4.000000,536363.636364,0.077227
4.000000,545454.545455,0.079076
4.000000,554545.454545,0.080924
4.000000,563636.363636,0.082773
4.000000,572727.272727,0.084621
4.000000,581818.181818,0.086470
4.000000,590909.090909,0.088318
4.000000,600000.000000,0.090167
4.000000,609090.909091,0.092061
4.000000,618181.818182,0.093955
4.000000,627272.727273,0.095849
4.000000,636363.636364,0.097742
4.000000,645454.545455,0.099636
4.000000,654545.454545,0.101530
4.000000,663636.363636,0.103424
4.000000,672727.272727,0.105318
4.000000,681818.181818,0.107212
4.000000,690909.090909,0.109106
4.000000,700000.000000,0.111000
4.000000,709090.909091,0.110818
4.000000,718181.818182,0.110636
4.000000,727272.727273,0.110455
4.000000,736363.636364,0.110273
4.000000,745454.545455,0.110091
4.000000,754545.454545,0.109909
4.000000,763636.363636,0.109727
4.000000,772727.272727,0.109545
4.000000,781818.181818,0.109364
4.000000,790909.090909,0.109182
4.000000,800000.000000,0.109000
4.000000,809090.909091,0.109318
4.000000,818181.818182,0.109636
4.000000,827272.727273,0.109955
4.000000,836363.636364,0.110273
4.000000,845454.545455,0.110591
4.000000,854545.454545,0.110909
4.000000,863636.363636,0.111227
4.000000,872727.272727,0.111545
4.000000,881818.181818,0.111864
4.000000,890909.090909,0.112182
4.000000,900000.000000,0.112500
4.000000,909090.909091,0.114652
4.000000,918181.818182,0.116803
4.000000,927272.727273,0.118955
4.000000,936363.636364,0.121106
4.000000,945454.545455,0.123258
4.000000,954545.454545,0.125409
4.000000,963636.363636,0.127561
4.000000,972727.272727,0.129712
4.000000,981818.181818,0.131864
4.000000,990909.090909,0.134015
4.000000,1000000.000000,0.136167
4.111111,100000.000000,0.000000
4.111111,109090.909091,0.011581
4.111111,118181.818182,0.012902
4.111111,127272.727273,0.014224
4.111111,136363.636364,0.015545
4.111111,145454.545455,0.016867
4.111111,154545.454545,0.018189
4.111111,163636.363636,0.019510
4.111111,172727.272727,0.020832
4.111111,181818.181818,0.022153
4.111111,190909.090909,0.023475
4.111111,200000.000000,0.024796
4.111111,209090.909091,0.026465
4.111111,218181.818182,0.028133
4.111111,227272.727273,0.029801
4.111111,236363.636364,0.031470
4.111111,245454.545455,0.033138
4.111111,254545.454545,0.034806
