Cutoff,Array Size,Parallel Time
1.555556,454545.454545,0.020162
1.555556,463636.363636,0.020596
1.555556,472727.272727,0.021030
1.555556,481818.181818,0.021465
1.555556,490909.090909,0.021899
1.555556,500000.000000,0.022333
1.555556,509090.909091,0.022783
1.555556,518181.818182,0.023232
1.555556,527272.727273,0.023682
1.555556,536363.636364,0.024131
1.555556,545454.545455,0.024581
1.555556,554545.454545,0.025030
1.555556,563636.363636,0.025480
1.555556,572727.272727,0.025929
1.555556,581818.181818,0.026379
1.555556,590909.090909,0.026828
1.555556,600000.000000,0.027278
1.555556,609090.909091,0.027747
1.555556,618181.818182,0.028217
1.555556,627272.727273,0.028687
1.555556,636363.636364,0.029157
1.555556,645454.545455,0.029626
1.555556,654545.454545,0.030096
1.555556,663636.363636,0.030566
1.555556,672727.272727,0.031035
1.555556,681818.181818,0.031505
1.555556,690909.090909,0.031975
1.555556,700000.000000,0.032444
1.555556,709090.909091,0.032889
1.555556,718181.818182,0.033333
1.555556,727272.727273,0.033778
1.555556,736363.636364,0.034222
1.555556,745454.545455,0.034667
1.555556,754545.454545,0.035111
1.555556,763636.363636,0.035556
1.555556,772727.272727,0.036000
1.555556,781818.181818,0.036444
1.555556,790909.090909,0.036889
1.555556,800000.000000,0.037333
1.555556,809090.909091,0.037798
1.555556,818181.818182,0.038263
1.555556,827272.727273,0.038727
1.555556,836363.636364,0.039192
1.555556,845454.545455,0.039657
1.555556,854545.454545,0.040121
1.555556,863636.363636,0.040586
1.555556,872727.272727,0.041051
1.555556,881818.181818,0.041515
1.555556,890909.090909,0.041980
1.555556,900000.000000,0.042444
1.555556,909090.909091,0.042909
1.555556,918181.818182,0.043374
1.555556,927272.727273,0.043838
1.555556,936363.636364,0.044303
1.555556,945454.545455,0.044768
1.555556,954545.454545,0.045232
1.555556,963636.363636,0.045697
1.555556,972727.272727,0.046162
1.555556,981818.181818,0.046626
1.555556,990909.090909,0.047091
1.555556,1000000.000000,0.047556
1.626263,100000.000000,0.000000
1.626263,109090.909091,0.004207
1.626263,118181.818182,0.004573
1.626263,127272.727273,0.004939
1.626263,136363.636364,0.005306
1.626263,145454.545455,0.005672
1.626263,154545.454545,0.006038
1.626263,163636.363636,0.006404
1.626263,172727.272727,0.006770
1.626263,181818.181818,0.007136
1.626263,190909.090909,0.007503
1.626263,200000.000000,0.007869
1.626263,209090.909091,0.008300
1.626263,218181.818182,0.008732
1.626263,227272.727273,0.009163
1.626263,236363.636364,0.009595
1.626263,245454.545455,0.010027
1.626263,254545.454545,0.010458
1.626263,263636.363636,0.010890
1.626263,272727.272727,0.011321
1.626263,281818.181818,0.011753
1.626263,290909.090909,0.012185
1.626263,300000.000000,0.012616
1.626263,309090.909091,0.012999
1.626263,318181.818182,0.013382
1.626263,327272.727273,0.013766
1.626263,336363.636364,0.014149
1.626263,345454.545455,0.014532
1.626263,354545.454545,0.014915
1.626263,363636.363636,0.015298
1.626263,372727.272727,0.015681
1.626263,381818.181818,0.016065
1.626263,390909.090909,0.016448
1.626263,400000.000000,0.016831
1.626263,409090.909091,0.017254
1.626263,418181.818182,0.017677
1.626263,427272.727273,0.018100
1.626263,436363.636364,0.018523
1.626263,445454.545455,0.018946
1.626263,454545.454545,0.019369
1.626263,463636.363636,0.019792
1.626263,472727.272727,0.020216
1.626263,481818.181818,0.020639
1.626263,490909.090909,0.021062
1.626263,500000.000000,0.021485
1.626263,509090.909091,0.021913
1.626263,518181.818182,0.022342
1.626263,527272.727273,0.022771
1.626263,536363.636364,0.023199
1.626263,545454.545455,0.023628
1.626263,554545.454545,0.024056
1.626263,563636.363636,0.024485
1.626263,572727.272727,0.024914
1.626263,581818.181818,0.025342
1.626263,590909.090909,0.025771
1.626263,600000.000000,0.026199
1.626263,609090.909091,0.026645
1.626263,618181.818182,0.027091
1.626263,627272.727273,0.027536
1.626263,636363.636364,0.027982
1.626263,645454.545455,0.028427
1.626263,654545.454545,0.028873
1.626263,663636.363636,0.029319
1.626263,672727.272727,0.029764
1.626263,681818.181818,0.030210
1.626263,690909.090909,0.030655
1.626263,700000.000000,0.031101
1.626263,709090.909091,0.031533
1.626263,718181.818182,0.031964
1.626263,727272.727273,0.032396
1.626263,736363.636364,0.032827
1.626263,745454.545455,0.033259
1.626263,754545.454545,0.033691
1.626263,763636.363636,0.034122
1.626263,772727.272727,0.034554
1.626263,781818.181818,0.034985
1.626263,790909.090909,0.035417
1.626263,800000.000000,0.035848
1.626263,809090.909091,0.036297
1.626263,818181.818182,0.036746
1.626263,827272.727273,0.037194
1.626263,836363.636364,0.037643
1.626263,845454.545455,0.038091
1.626263,854545.454545,0.038540
1.626263,863636.363636,0.038989
1.626263,872727.272727,0.039437
1.626263,881818.181818,0.039886
1.626263,890909.090909,0.040334
1.626263,900000.000000,0.040783
1.626263,909090.909091,0.041231
1.626263,918181.818182,0.041680
1.626263,927272.727273,0.042129
1.626263,936363.636364,0.042577
1.626263,945454.545455,0.043026
1.626263,954545.454545,0.043474
1.626263,963636.363636,0.043923
1.626263,972727.272727,0.044371
1.626263,981818.181818,0.044820
1.626263,990909.090909,0.045269
1.626263,1000000.000000,0.045717
1.696970,100000.000000,0.000000
1.696970,109090.909091,0.004030
1.696970,118181.818182,0.004379
1.696970,127272.727273,0.004727
1.696970,136363.636364,0.005076
1.696970,145454.545455,0.005424
1.696970,154545.454545,0.005773
1.696970,163636.363636,0.006121
1.696970,172727.272727,0.006470
1.696970,181818.181818,0.006818
1.696970,190909.090909,0.007167
1.696970,200000.000000,0.007515
1.696970,209090.909091,0.007934
1.696970,218181.818182,0.008353
1.696970,227272.727273,0.008771
1.696970,236363.636364,0.009190
1.696970,245454.545455,0.009609
1.696970,254545.454545,0.010028
1.696970,263636.363636,0.010446
1.696970,272727.272727,0.010865
1.696970,281818.181818,0.011284
1.696970,290909.090909,0.011702
1.696970,300000.000000,0.012121
1.696970,309090.909091,0.012483
1.696970,318181.818182,0.012846
1.696970,327272.727273,0.013208
1.696970,336363.636364,0.013570
1.696970,345454.545455,0.013933
1.696970,354545.454545,0.014295
1.696970,363636.363636,0.014657
1.696970,372727.272727,0.015019
1.696970,381818.181818,0.015382
1.696970,390909.090909,0.015744
1.696970,400000.000000,0.016106
1.696970,409090.909091,0.016518
1.696970,418181.818182,0.016930
1.696970,427272.727273,0.017342
1.696970,436363.636364,0.017753
1.696970,445454.545455,0.018165
1.696970,454545.454545,0.018577
1.696970,463636.363636,0.018989
1.696970,472727.272727,0.019401
1.696970,481818.181818,0.019813
1.696970,490909.090909,0.020225
1.696970,500000.000000,0.020636
1.696970,509090.909091,0.021044
1.696970,518181.818182,0.021452
1.696970,527272.727273,0.021860
1.696970,536363.636364,0.022267
1.696970,545454.545455,0.022675
1.696970,554545.454545,0.023083
1.696970,563636.363636,0.023490
1.696970,572727.272727,0.023898
1.696970,581818.181818,0.024306
1.696970,590909.090909,0.024713
1.696970,600000.000000,0.025121
1.696970,609090.909091,0.025543
1.696970,618181.818182,0.025964
1.696970,627272.727273,0.026386
1.696970,636363.636364,0.026807
1.696970,645454.545455,0.027229
1.696970,654545.454545,0.027650
1.696970,663636.363636,0.028072
1.696970,672727.272727,0.028493
1.696970,681818.181818,0.028915
1.696970,690909.090909,0.029336
1.696970,700000.000000,0.029758
1.696970,709090.909091,0.030176
1.696970,718181.818182,0.030595
1.696970,727272.727273,0.031014
1.696970,736363.636364,0.031433
1.696970,745454.545455,0.031851
1.696970,754545.454545,0.032270
1.696970,763636.363636,0.032689
1.696970,772727.272727,0.033107
1.696970,781818.181818,0.033526
1.696970,790909.090909,0.033945
1.696970,800000.000000,0.034364
1.696970,809090.909091,0.034796
1.696970,818181.818182,0.035229
1.696970,827272.727273,0.035661
1.696970,836363.636364,0.036094
1.696970,845454.545455,0.036526
1.696970,854545.454545,0.036959
1.696970,863636.363636,0.037391
1.696970,872727.272727,0.037824
1.696970,881818.181818,0.038256
1.696970,890909.090909,0.038689
1.696970,900000.000000,0.039121
1.696970,909090.909091,0.039554
1.696970,918181.818182,0.039986
1.696970,927272.727273,0.040419
1.696970,936363.636364,0.040851
1.696970,945454.545455,0.041284
1.696970,954545.454545,0.041716
1.696970,963636.363636,0.042149
1.696970,972727.272727,0.042581
1.696970,981818.181818,0.043014
1.696970,990909.090909,0.043446
1.696970,1000000.000000,0.043879
1.767677,100000.000000,0.000000
1.767677,109090.909091,0.003854
1.767677,118181.818182,0.004184
1.767677,127272.727273,0.004515
1.767677,136363.636364,0.004846
1.767677,145454.545455,0.005177
1.767677,154545.454545,0.005508
1.767677,163636.363636,0.005838
1.767677,172727.272727,0.006169
1.767677,181818.181818,0.006500
1.767677,190909.090909,0.006831
1.767677,200000.000000,0.007162
1.767677,209090.909091,0.007567
1.767677,218181.818182,0.007973
1.767677,227272.727273,0.008379
1.767677,236363.636364,0.008785
1.767677,245454.545455,0.009191
1.767677,254545.454545,0.009597
1.767677,263636.363636,0.010003
1.767677,272727.272727,0.010409
1.767677,281818.181818,0.010815
1.767677,290909.090909,0.011220
1.767677,300000.000000,0.011626
1.767677,309090.909091,0.011968
1.767677,318181.818182,0.012309
1.767677,327272.727273,0.012650
1.767677,336363.636364,0.012992
1.767677,345454.545455,0.013333
1.767677,354545.454545,0.013674
1.767677,363636.363636,0.014016
1.767677,372727.272727,0.014357
1.767677,381818.181818,0.014699
1.767677,390909.090909,0.015040
1.767677,400000.000000,0.015381
1.767677,409090.909091,0.015782
1.767677,418181.818182,0.016183
1.767677,427272.727273,0.016583
1.767677,436363.636364,0.016984
1.767677,445454.545455,0.017384
1.767677,454545.454545,0.017785
1.767677,463636.363636,0.018185
1.767677,472727.272727,0.018586
1.767677,481818.181818,0.018987
1.767677,490909.090909,0.019387
1.767677,500000.000000,0.019788
1.767677,509090.909091,0.020175
1.767677,518181.818182,0.020562
1.767677,527272.727273,0.020948
1.767677,536363.636364,0.021335
1.767677,545454.545455,0.021722
1.767677,554545.454545,0.022109
1.767677,563636.363636,0.022496
1.767677,572727.272727,0.022882
1.767677,581818.181818,0.023269
1.767677,590909.090909,0.023656
1.767677,600000.000000,0.024043
1.767677,609090.909091,0.024440
1.767677,618181.818182,0.024838
1.767677,627272.727273,0.025235
1.767677,636363.636364,0.025632
1.767677,645454.545455,0.026030
1.767677,654545.454545,0.026427
1.767677,663636.363636,0.026825
1.767677,672727.272727,0.027222
1.767677,681818.181818,0.027619
1.767677,690909.090909,0.028017
1.767677,700000.000000,0.028414
1.767677,709090.909091,0.028820
1.767677,718181.818182,0.029226
1.767677,727272.727273,0.029632
1.767677,736363.636364,0.030038
1.767677,745454.545455,0.030444
1.767677,754545.454545,0.030849
1.767677,763636.363636,0.031255
1.767677,772727.272727,0.031661
1.767677,781818.181818,0.032067
1.767677,790909.090909,0.032473
1.767677,800000.000000,0.032879
1.767677,809090.909091,0.033295
1.767677,818181.818182,0.033712
1.767677,827272.727273,0.034128
1.767677,836363.636364,0.034545
1.767677,845454.545455,0.034961
1.767677,854545.454545,0.035377
1.767677,863636.363636,0.035794
1.767677,872727.272727,0.036210
1.767677,881818.181818,0.036627
1.767677,890909.090909,0.037043
1.767677,900000.000000,0.037460
1.767677,909090.909091,0.037876
1.767677,918181.818182,0.038292
1.767677,927272.727273,0.038709
1.767677,936363.636364,0.039125
1.767677,945454.545455,0.039542
1.767677,954545.454545,0.039958
1.767677,963636.363636,0.040375
1.767677,972727.272727,0.040791
1.767677,981818.181818,0.041208
1.767677,990909.090909,0.041624
1.767677,1000000.000000,0.042040
1.838384,100000.000000,0.000000
1.838384,109090.909091,0.003677
1.838384,118181.818182,0.003990
1.838384,127272.727273,0.004303
1.838384,136363.636364,0.004616
1.838384,145454.545455,0.004929
1.838384,154545.454545,0.005242
1.838384,163636.363636,0.005556
1.838384,172727.272727,0.005869
1.838384,181818.181818,0.006182
1.838384,190909.090909,0.006495
1.838384,200000.000000,0.006808
1.838384,209090.909091,0.007201
1.838384,218181.818182,0.007594
1.838384,227272.727273,0.007987
1.838384,236363.636364,0.008380
1.838384,245454.545455,0.008773
1.838384,254545.454545,0.009166
1.838384,263636.363636,0.009559
1.838384,272727.272727,0.009952
1.838384,281818.181818,0.010345
1.838384,290909.090909,0.010738
1.838384,300000.000000,0.011131
1.838384,309090.909091,0.011452
1.838384,318181.818182,0.011772
1.838384,327272.727273,0.012093
1.838384,336363.636364,0.012413
1.838384,345454.545455,0.012734
1.838384,354545.454545,0.013054
1.838384,363636.363636,0.013375
1.838384,372727.272727,0.013695
1.838384,381818.181818,0.014016
1.838384,390909.090909,0.014336
1.838384,400000.000000,0.014657
1.838384,409090.909091,0.015046
1.838384,418181.818182,0.015435
1.838384,427272.727273,0.015825
1.838384,436363.636364,0.016214
1.838384,445454.545455,0.016603
1.838384,454545.454545,0.016993
1.838384,463636.363636,0.017382
1.838384,472727.272727,0.017771
1.838384,481818.181818,0.018161
1.838384,490909.090909,0.018550
1.838384,500000.000000,0.018939
1.838384,509090.909091,0.019305
1.838384,518181.818182,0.019671
1.838384,527272.727273,0.020037
1.838384,536363.636364,0.020403
1.838384,545454.545455,0.020769
1.838384,554545.454545,0.021135
1.838384,563636.363636,0.021501
1.838384,572727.272727,0.021867
1.838384,581818.181818,0.022233
1.838384,590909.090909,0.022599
1.838384,600000.000000,0.022965
1.838384,609090.909091,0.023338
1.838384,618181.818182,0.023711
1.838384,627272.727273,0.024084
1.838384,636363.636364,0.024458
1.838384,645454.545455,0.024831
1.838384,654545.454545,0.025204
1.838384,663636.363636,0.025578
1.838384,672727.272727,0.025951
1.838384,681818.181818,0.026324
1.838384,690909.090909,0.026697
1.838384,700000.000000,0.027071
1.838384,709090.909091,0.027464
1.838384,718181.818182,0.027857
1.838384,727272.727273,0.028250
1.838384,736363.636364,0.028643
1.838384,745454.545455,0.029036
1.838384,754545.454545,0.029429
1.838384,763636.363636,0.029822
1.838384,772727.272727,0.030215
1.838384,781818.181818,0.030608
1.838384,790909.090909,0.031001
1.838384,800000.000000,0.031394
1.838384,809090.909091,0.031794
1.838384,818181.818182,0.032195
1.838384,827272.727273,0.032595
1.838384,836363.636364,0.032995
1.838384,845454.545455,0.033396
1.838384,854545.454545,0.033796
1.838384,863636.363636,0.034197
1.838384,872727.272727,0.034597
1.838384,881818.181818,0.034997
1.838384,890909.090909,0.035398
1.838384,900000.000000,0.035798
1.838384,909090.909091,0.036198
1.838384,918181.818182,0.036599
1.838384,927272.727273,0.036999
1.838384,936363.636364,0.037399
1.838384,945454.545455,0.037800
1.838384,954545.454545,0.038200
1.838384,963636.363636,0.038601
1.838384,972727.272727,0.039001
1.838384,981818.181818,0.039401
1.838384,990909.090909,0.039802
1.838384,1000000.000000,0.040202
1.909091,100000.000000,0.000000
1.909091,109090.909091,0.003500
1.909091,118181.818182,0.003795
1.909091,127272.727273,0.004091
1.909091,136363.636364,0.004386
1.909091,145454.545455,0.004682
1.909091,154545.454545,0.004977
1.909091,163636.363636,0.005273
1.909091,172727.272727,0.005568
1.909091,181818.181818,0.005864
1.909091,190909.090909,0.006159
1.909091,200000.000000,0.006455
1.909091,209090.909091,0.006835
1.909091,218181.818182,0.007215
1.909091,227272.727273,0.007595
1.909091,236363.636364,0.007975
1.909091,245454.545455,0.008355
1.909091,254545.454545,0.008736
1.909091,263636.363636,0.009116
1.909091,272727.272727,0.009496
1.909091,281818.181818,0.009876
1.909091,290909.090909,0.010256
1.909091,300000.000000,0.010636
1.909091,309090.909091,0.010936
1.909091,318181.818182,0.011236
1.909091,327272.727273,0.011535
1.909091,336363.636364,0.011835
1.909091,345454.545455,0.012134
1.909091,354545.454545,0.012434
1.909091,363636.363636,0.012733
1.909091,372727.272727,0.013033
1.909091,381818.181818,0.013333
1.909091,390909.090909,0.013632
1.909091,400000.000000,0.013932
1.909091,409090.909091,0.014310
1.909091,418181.818182,0.014688
1.909091,427272.727273,0.015066
1.909091,436363.636364,0.015444
1.909091,445454.545455,0.015822
1.909091,454545.454545,0.016200
1.909091,463636.363636,0.016579
1.909091,472727.272727,0.016957
1.909091,481818.181818,0.017335
1.909091,490909.090909,0.017713
1.909091,500000.000000,0.018091
1.909091,509090.909091,0.018436
1.909091,518181.818182,0.018781
1.909091,527272.727273,0.019126
1.909091,536363.636364,0.019471
1.909091,545454.545455,0.019816
1.909091,554545.454545,0.020161
1.909091,563636.363636,0.020506
1.909091,572727.272727,0.020851
1.909091,581818.181818,0.021196
1.909091,590909.090909,0.021541
1.909091,600000.000000,0.021886
1.909091,609090.909091,0.022236
1.909091,618181.818182,0.022585
1.909091,627272.727273,0.022934
1.909091,636363.636364,0.023283
1.909091,645454.545455,0.023632
1.909091,654545.454545,0.023981
1.909091,663636.363636,0.024331
1.909091,672727.272727,0.024680
1.909091,681818.181818,0.025029
1.909091,690909.090909,0.025378
1.909091,700000.000000,0.025727
1.909091,709090.909091,0.026107
1.909091,718181.818182,0.026488
1.909091,727272.727273,0.026868
1.909091,736363.636364,0.027248
1.909091,745454.545455,0.027628
1.909091,754545.454545,0.028008
1.909091,763636.363636,0.028388
1.909091,772727.272727,0.028769
1.909091,781818.181818,0.029149
1.909091,790909.090909,0.029529
1.909091,800000.000000,0.029909
1.909091,809090.909091,0.030293
1.909091,818181.818182,0.030678
1.909091,827272.727273,0.031062
1.909091,836363.636364,0.031446
1.909091,845454.545455,0.031831
1.909091,854545.454545,0.032215
1.909091,863636.363636,0.032599
1.909091,872727.272727,0.032983
1.909091,881818.181818,0.033368
1.909091,890909.090909,0.033752
1.909091,900000.000000,0.034136
1.909091,909090.909091,0.034521
1.909091,918181.818182,0.034905
1.909091,927272.727273,0.035289
1.909091,936363.636364,0.035674
1.909091,945454.545455,0.036058
1.909091,954545.454545,0.036442
1.909091,963636.363636,0.036826
1.909091,972727.272727,0.037211
1.909091,981818.181818,0.037595
1.909091,990909.090909,0.037979
1.909091,1000000.000000,0.038364
1.979798,100000.000000,0.000000
1.979798,109090.909091,0.003323
1.979798,118181.818182,0.003601
1.979798,127272.727273,0.003879
1.979798,136363.636364,0.004157
1.979798,145454.545455,0.004434
1.979798,154545.454545,0.004712
1.979798,163636.363636,0.004990
1.979798,172727.272727,0.005268
1.979798,181818.181818,0.005545
1.979798,190909.090909,0.005823
1.979798,200000.000000,0.006101
1.979798,209090.909091,0.006468
1.979798,218181.818182,0.006836
1.979798,227272.727273,0.007203
1.979798,236363.636364,0.007570
1.979798,245454.545455,0.007938
1.979798,254545.454545,0.008305
1.979798,263636.363636,0.008672
1.979798,272727.272727,0.009039
1.979798,281818.181818,0.009407
1.979798,290909.090909,0.009774
1.979798,300000.000000,0.010141
1.979798,309090.909091,0.010420
1.979798,318181.818182,0.010699
1.979798,327272.727273,0.010978
1.979798,336363.636364,0.011256
1.979798,345454.545455,0.011535
1.979798,354545.454545,0.011814
1.979798,363636.363636,0.012092
1.979798,372727.272727,0.012371
1.979798,381818.181818,0.012650
1.979798,390909.090909,0.012928
1.979798,400000.000000,0.013207
1.979798,409090.909091,0.013574
1.979798,418181.818182,0.013941
1.979798,427272.727273,0.014308
1.979798,436363.636364,0.014674
1.979798,445454.545455,0.015041
1.979798,454545.454545,0.015408
1.979798,463636.363636,0.015775
1.979798,472727.272727,0.016142
1.979798,481818.181818,0.016509
1.979798,490909.090909,0.016876
1.979798,500000.000000,0.017242
1.979798,509090.909091,0.017567
1.979798,518181.818182,0.017891
1.979798,527272.727273,0.018215
1.979798,536363.636364,0.018539
1.979798,545454.545455,0.018863
1.979798,554545.454545,0.019187
1.979798,563636.363636,0.019511
1.979798,572727.272727,0.019836
1.979798,581818.181818,0.020160
1.979798,590909.090909,0.020484
1.979798,600000.000000,0.020808
1.979798,609090.909091,0.021133
1.979798,618181.818182,0.021458
1.979798,627272.727273,0.021783
1.979798,636363.636364,0.022108
1.979798,645454.545455,0.022433
1.979798,654545.454545,0.022758
1.979798,663636.363636,0.023084
1.979798,672727.272727,0.023409
1.979798,681818.181818,0.023734
1.979798,690909.090909,0.024059
1.979798,700000.000000,0.024384
1.979798,709090.909091,0.024751
1.979798,718181.818182,0.025118
1.979798,727272.727273,0.025486
1.979798,736363.636364,0.025853
1.979798,745454.545455,0.026220
1.979798,754545.454545,0.026588
1.979798,763636.363636,0.026955
1.979798,772727.272727,0.027322
1.979798,781818.181818,0.027690
1.979798,790909.090909,0.028057
1.979798,800000.000000,0.028424
1.979798,809090.909091,0.028792
1.979798,818181.818182,0.029161
1.979798,827272.727273,0.029529
1.979798,836363.636364,0.029897
1.979798,845454.545455,0.030265
1.979798,854545.454545,0.030634
1.979798,863636.363636,0.031002
1.979798,872727.272727,0.031370
1.979798,881818.181818,0.031738
1.979798,890909.090909,0.032107
1.979798,900000.000000,0.032475
1.979798,909090.909091,0.032843
1.979798,918181.818182,0.033211
1.979798,927272.727273,0.033579
1.979798,936363.636364,0.033948
1.979798,945454.545455,0.034316
1.979798,954545.454545,0.034684
1.979798,963636.363636,0.035052
1.979798,972727.272727,0.035421
1.979798,981818.181818,0.035789
1.979798,990909.090909,0.036157
1.979798,1000000.000000,0.036525
2.050505,100000.000000,0.000000
2.050505,109090.909091,0.003245
2.050505,118181.818182,0.003516
2.050505,127272.727273,0.003786
2.050505,136363.636364,0.004056
2.050505,145454.545455,0.004327
2.050505,154545.454545,0.004597
2.050505,163636.363636,0.004868
2.050505,172727.272727,0.005138
2.050505,181818.181818,0.005409
2.050505,190909.090909,0.005679
2.050505,200000.000000,0.005949
2.050505,209090.909091,0.006311
2.050505,218181.818182,0.006672
2.050505,227272.727273,0.007034
2.050505,236363.636364,0.007395
2.050505,245454.545455,0.007756
2.050505,254545.454545,0.008118
2.050505,263636.363636,0.008479
2.050505,272727.272727,0.008840
2.050505,281818.181818,0.009202
2.050505,290909.090909,0.009563
2.050505,300000.000000,0.009924
2.050505,309090.909091,0.010199
2.050505,318181.818182,0.010474
2.050505,327272.727273,0.010749
2.050505,336363.636364,0.011024
2.050505,345454.545455,0.011299
2.050505,354545.454545,0.011574
2.050505,363636.363636,0.011849
2.050505,372727.272727,0.012124
2.050505,381818.181818,0.012399
2.050505,390909.090909,0.012674
2.050505,400000.000000,0.012949
2.050505,409090.909091,0.013307
2.050505,418181.818182,0.013665
2.050505,427272.727273,0.014023
2.050505,436363.636364,0.014381
2.050505,445454.545455,0.014739
2.050505,454545.454545,0.015097
2.050505,463636.363636,0.015455
2.050505,472727.272727,0.015813
2.050505,481818.181818,0.016171
2.050505,490909.090909,0.016528
2.050505,500000.000000,0.016886
2.050505,509090.909091,0.017206
2.050505,518181.818182,0.017525
2.050505,527272.727273,0.017844
2.050505,536363.636364,0.018164
2.050505,545454.545455,0.018483
2.050505,554545.454545,0.018802
2.050505,563636.363636,0.019122
2.050505,572727.272727,0.019441
2.050505,581818.181818,0.019760
2.050505,590909.090909,0.020080
2.050505,600000.000000,0.020399
2.050505,609090.909091,0.020715
2.050505,618181.818182,0.021031
2.050505,627272.727273,0.021347
2.050505,636363.636364,0.021663
2.050505,645454.545455,0.021978
2.050505,654545.454545,0.022294
2.050505,663636.363636,0.022610
2.050505,672727.272727,0.022926
2.050505,681818.181818,0.023242
2.050505,690909.090909,0.023558
2.050505,700000.000000,0.023874
2.050505,709090.909091,0.024232
2.050505,718181.818182,0.024590
2.050505,727272.727273,0.024947
2.050505,736363.636364,0.025305
2.050505,745454.545455,0.025663
2.050505,754545.454545,0.026021
2.050505,763636.363636,0.026379
2.050505,772727.272727,0.026737
2.050505,781818.181818,0.027095
2.050505,790909.090909,0.027453
2.050505,800000.000000,0.027811
2.050505,809090.909091,0.028164
2.050505,818181.818182,0.028517
2.050505,827272.727273,0.028871
2.050505,836363.636364,0.029224
2.050505,845454.545455,0.029577
2.050505,854545.454545,0.029930
2.050505,863636.363636,0.030284
2.050505,872727.272727,0.030637
2.050505,881818.181818,0.030990
2.050505,890909.090909,0.031344
2.050505,900000.000000,0.031697
2.050505,909090.909091,0.032061
2.050505,918181.818182,0.032424
2.050505,927272.727273,0.032788
2.050505,936363.636364,0.033152
2.050505,945454.545455,0.033515
2.050505,954545.454545,0.033879
2.050505,963636.363636,0.034242
2.050505,972727.272727,0.034606
2.050505,981818.181818,0.034970
2.050505,990909.090909,0.035333
2.050505,1000000.000000,0.035697
2.121212,100000.000000,0.000000
2.121212,109090.909091,0.003207
2.121212,118181.818182,0.003474
2.121212,127272.727273,0.003741
2.121212,136363.636364,0.004008
2.121212,145454.545455,0.004275
2.121212,154545.454545,0.004543
2.121212,163636.363636,0.004810
2.121212,172727.272727,0.005077
2.121212,181818.181818,0.005344
2.121212,190909.090909,0.005612
2.121212,200000.000000,0.005879
2.121212,209090.909091,0.006237
2.121212,218181.818182,0.006595
2.121212,227272.727273,0.006953
2.121212,236363.636364,0.007311
2.121212,245454.545455,0.007669
2.121212,254545.454545,0.008028
2.121212,263636.363636,0.008386
2.121212,272727.272727,0.008744
2.121212,281818.181818,0.009102
2.121212,290909.090909,0.009460
2.121212,300000.000000,0.009818
2.121212,309090.909091,0.010096
2.121212,318181.818182,0.010375
2.121212,327272.727273,0.010653
2.121212,336363.636364,0.010931
2.121212,345454.545455,0.011209
2.121212,354545.454545,0.011488
2.121212,363636.363636,0.011766
2.121212,372727.272727,0.012044
2.121212,381818.181818,0.012322
2.121212,390909.090909,0.012601
2.121212,400000.000000,0.012879
2.121212,409090.909091,0.013229
2.121212,418181.818182,0.013579
2.121212,427272.727273,0.013928
2.121212,436363.636364,0.014278
2.121212,445454.545455,0.014628
2.121212,454545.454545,0.014978
2.121212,463636.363636,0.015328
2.121212,472727.272727,0.015678
2.121212,481818.181818,0.016028
2.121212,490909.090909,0.016377
2.121212,500000.000000,0.016727
2.121212,509090.909091,0.017048
2.121212,518181.818182,0.017369
2.121212,527272.727273,0.017690
2.121212,536363.636364,0.018011
2.121212,545454.545455,0.018332
2.121212,554545.454545,0.018653
2.121212,563636.363636,0.018974
2.121212,572727.272727,0.019295
2.121212,581818.181818,0.019616
2.121212,590909.090909,0.019937
2.121212,600000.000000,0.020258
2.121212,609090.909091,0.020570
2.121212,618181.818182,0.020883
2.121212,627272.727273,0.021196
2.121212,636363.636364,0.021508
2.121212,645454.545455,0.021821
2.121212,654545.454545,0.022134
2.121212,663636.363636,0.022446
2.121212,672727.272727,0.022759
2.121212,681818.181818,0.023072
2.121212,690909.090909,0.023384
2.121212,700000.000000,0.023697
2.121212,709090.909091,0.024047
2.121212,718181.818182,0.024397
2.121212,727272.727273,0.024747
2.121212,736363.636364,0.025096
2.121212,745454.545455,0.025446
2.121212,754545.454545,0.025796
2.121212,763636.363636,0.026146
2.121212,772727.272727,0.026496
2.121212,781818.181818,0.026846
2.121212,790909.090909,0.027196
2.121212,800000.000000,0.027545
2.121212,809090.909091,0.027884
2.121212,818181.818182,0.028223
2.121212,827272.727273,0.028562
2.121212,836363.636364,0.028901
2.121212,845454.545455,0.029240
2.121212,854545.454545,0.029579
2.121212,863636.363636,0.029917
2.121212,872727.272727,0.030256
2.121212,881818.181818,0.030595
2.121212,890909.090909,0.030934
2.121212,900000.000000,0.031273
2.121212,909090.909091,0.031636
2.121212,918181.818182,0.032000
2.121212,927272.727273,0.032364
2.121212,936363.636364,0.032727
2.121212,945454.545455,0.033091
2.121212,954545.454545,0.033455
2.121212,963636.363636,0.033818
2.121212,972727.272727,0.034182
2.121212,981818.181818,0.034545
2.121212,990909.090909,0.034909
2.121212,1000000.000000,0.035273
2.191919,100000.000000,0.000000
2.191919,109090.909091,0.003168
2.191919,118181.818182,0.003432
2.191919,127272.727273,0.003696
2.191919,136363.636364,0.003960
2.191919,145454.545455,0.004224
2.191919,154545.454545,0.004488
2.191919,163636.363636,0.004752
2.191919,172727.272727,0.005016
2.191919,181818.181818,0.005280
2.191919,190909.090909,0.005544
2.191919,200000.000000,0.005808
